0.7421875,0.6083333333
0.759375,0.5541666667
0.9921875,0.6145833333
0.9859375,0.66875
0.6421875,0.59375
0.6265625,0.5020833333
0.7140625,0.5291666667
0.7421875,0.6083333333
0.5515625,0.5645833333
0.540625,0.4854166667
0.6203125,0.4979166667
0.6421875,0.5916666667
0.4546875,0.5354166667
0.4578125,0.45625
0.5375,0.475
0.5421875,0.5625
0.3671875,0.50625
0.3765625,0.44375
0.4515625,0.4604166667
0.4515625,0.5395833333
0.29375,0.4854166667
0.3046875,0.4208333333
0.375,0.4458333333
0.3640625,0.5125
0.2140625,0.46875
0.2328125,0.4125
0.3046875,0.4208333333
0.2828125,0.49375
0.1453125,0.44375
0.1703125,0.3854166667
0.234375,0.4104166667
0.215625,0.4666666667
0.0890625,0.4291666667
0.1203125,0.375
0.1734375,0.39375
0.1484375,0.45
0.034375,0.4166666667
0.0515625,0.3604166667
0.1140625,0.3833333333
0.0921875,0.425
0.815625,0.9520833333
0.9875,0.8416666667
0.9953125,0.8875
0.971875,0.9895833333
0.665625,0.9104166667
0.8515625,0.8083333333
0.984375,0.8416666667
0.8234375,0.9625
0.5140625,0.8791666667
0.7203125,0.76875
0.85,0.8083333333
0.66875,0.9125
0.390625,0.8208333333
0.603125,0.7333333333
0.728125,0.7708333333
0.5234375,0.86875
0.275,0.7770833333
0.4859375,0.70625
0.603125,0.7416666667
0.3921875,0.81875
0.1625,0.7354166667
0.3703125,0.6645833333
0.48125,0.70625
0.26875,0.7729166667
0.0828125,0.69375
0.271875,0.6354166667
0.371875,0.6708333333
0.1625,0.7291666667
0.0125,0.65625
0.1671875,0.60625
0.26875,0.6416666667
0.0734375,0.69375
0.003125,0.6479166667
0.0078125,0.6041666667
0.1,0.5729166667
0.1734375,0.6083333333
