123,438
193,274
318,256
236,437
246.0,422.0
321.0,251.0
454.0,268.0
371.0,441.0
377.0,437.0
441.0,278.0
583.0,275.0
519.0,422.0
521.0,419.0
577.0,266.0
726.0,256.0
688.0,412.0
694.0,416.0
729.0,274.0
870.0,266.0
850.0,411.0
857.0,411.0
877.0,251.0
1020.0,263.0
1033.0,409.0
1042.0,412.0
1022.0,228.0
1196.0,233.0
1214.0,411.0
1214.0,423.0
1194.0,259.0
1336.0,260.0
1376.0,419.0
1389.0,425.0
1350.0,277.0
1473.0,274.0
1537.0,440.0
1539.0,435.0
1479.0,295.0
1613.0,303.0
1680.0,443.0
1677.0,443.0
1601.0,298.0
1726.0,304.0
1819.0,463.0
32.0,646.0
108.0,449.0
217.0,438.0
129.0,643.0
134.0,627.0
225.0,431.0
391.0,434.0
262.0,757.0
298.0,644.0
368.0,452.0
522.0,432.0
460.0,633.0
460.0,626.0
516.0,408.0
704.0,387.0
646.0,632.0
643.0,633.0
684.0,426.0
862.0,420.0
847.0,640.0
845.0,640.0
859.0,394.0
1033.0,400.0
1045.0,649.0
1049.0,646.0
1036.0,416.0
1220.0,425.0
1238.0,638.0
1251.0,670.0
1216.0,416.0
1382.0,420.0
1450.0,673.0
1459.0,659.0
1391.0,432.0
1546.0,434.0
1628.0,675.0
1633.0,681.0
1539.0,440.0
1671.0,428.0
1798.0,705.0
1798.0,704.0
1692.0,452.0
1816.0,451.0
1923.0,691.0
153.0,1438.0
208.0,1089.0
425.0,1098.0
368.0,1472.0
368.0,1472.0
419.0,1107.0
646.0,1118.0
617.0,1502.0
617.0,1502.0
653.0,1107.0
891.0,1107.0
906.0, 1514.0
1059.0,1526.0
1043.0,1065.0
1299.0,1060.0
1350.0,1490.0
1348.0,1490.0
1301.0,1072.0
1539.0,1068.0
1603.0,1449.0
1601.0,1449.0
1531.0,1030.0
1731.0,1017.0
1813.0,1404.0
1824.0,1400.0
1735.0,1036.0
1921.0,1027.0
2002.0,1357.0
