25,381
121,69
203,46
141,418
177,406
232,48
392,58
338,420
402,421
442,44
593,48
581,418
618,414
632,46
792,44
819,420
856,421
815,69
989,56
1018,410
1047,412
1013,52
1152,58
1223,421
1239,421
1173,73
1264,75
1276,414
